α,k_avg,Δλ_avg
0.0,147.09784,0.8909528605526608
0.0,147.92522,0.8905767135178937
0.0,149.00104000000007,0.8897916124117643
0.0,149.92643999999999,0.8887941104380183
0.0,151.02786000000003,0.8876009490228209
0.0,152.0368,0.8864921144603073
0.0,153.03414,0.8860655252558662
0.0,153.8907,0.8846804489250881
0.0,155.03342000000004,0.8844083869709631
0.0,156.02774000000002,0.8838028430995563
0.0,157.00594,0.882467787040044
0.0,157.98190000000002,0.8815419094326075
0.0,159.05785999999998,0.8800641290291956
0.0,159.98687999999996,0.8796226647167161
0.0,161.00648000000004,0.8787106278568276
0.0,161.94099999999992,0.8784438338437652
0.0,162.95788000000005,0.8773010149549922
0.0,164.04856,0.8759562378063919
0.0,165.01027999999994,0.8749780853817104
0.0,166.07260000000002,0.8741357152775306
0.0,166.96743999999998,0.8731115385010304
0.0,167.98355999999995,0.8725977103628669
0.0,168.99972000000002,0.871985851591498
0.0,169.97706000000002,0.8709228667391151
0.0,171.04316000000003,0.8700691879577885
0.0,172.02386,0.8690650785301682
0.0,173.0731,0.8680125530012799
0.0,174.0555800000002,0.8669570021860893
0.0,175.02929999999998,0.8666006000717056
0.0,176.01942,0.8657479895565892
0.0,176.96453999999994,0.8647247710110554
0.0,178.12248,0.8636858795309885
0.0,179.08305999999996,0.8624470346901532
0.0,179.9637,0.8620701173537768
0.0,180.94521999999998,0.8606837934230894
0.0,181.90000000000012,0.8599596587701138
0.0,182.93974000000006,0.8591653842766641
0.0,183.91317999999995,0.8584681353732987
0.0,184.95782000000003,0.8579376240954177
0.0,186.1076,0.8566126946038273
0.0,187.01982000000007,0.8552289536933938
0.0,187.97486000000004,0.8546755392284264
0.0,189.06351999999995,0.853940912421555
0.0,189.99403999999996,0.8529962178768206
0.0,190.93117999999993,0.8516647480115063
0.0,191.89302,0.8515460455111402
0.0,193.04507999999998,0.8501392094435367
0.0,193.95898000000008,0.8484752265562495
0.0,195.13101999999998,0.8481756747540473
0.0,195.92633999999998,0.8480552542696277
0.0,197.03930000000003,0.8465508341931267
0.0,197.96931999999993,0.8450709862146462
0.0,199.04699999999997,0.8452636590192367
0.0,200.06114000000002,0.8439144538481588
0.0,200.95702000000009,0.8430489057345967
0.0,202.03771999999998,0.8426879199205008
0.0,202.98141999999999,0.8407299996242541
0.0,203.90458000000018,0.840609010837251
0.0,204.9831,0.8397891320756291
0.0,206.0481199999999,0.83869974698619
0.0,206.98379999999997,0.8376033904269198
0.0,208.01242000000005,0.8367157069585802
0.0,208.90402000000003,0.8355076061921902
0.0,210.07912,0.8348016167759819
0.0,210.96887999999996,0.8337653007526353
0.0,211.95030000000003,0.8333636017532123
0.0,213.0878599999999,0.8317260559741854
0.0,213.9676400000001,0.83013432481573
0.0,214.99396000000004,0.8301315581821853
0.0,215.99320000000003,0.8289996908586772
0.0,216.91016000000002,0.8286978557663254
0.0,217.94801999999999,0.8278904407798443
0.0,218.97086000000007,0.8261217225120808
0.0,220.06916,0.826608138469117
0.0,220.9423,0.8243353060381005
0.0,221.9788,0.8240963212605337
0.0,223.02933999999993,0.8228092596130946
0.0,223.96139999999997,0.8215920802269572
0.0,224.90183999999994,0.8208243339560362
0.0,226.00715999999997,0.8207466497210366
0.0,226.87084,0.819267183321173
0.0,228.10864,0.818398125073163
0.0,228.98958,0.8174702579401216
0.0,229.96166000000005,0.8167242508065891
0.0,230.9678200000002,0.8153877990210602
0.0,232.04646000000005,0.8147442421087768
0.0,233.00484,0.8137671057947864
0.0,234.05212000000006,0.8118941258751612
0.0,234.94418,0.8113497307774099
0.0,236.02112000000005,0.8108562598426801
0.0,236.92007999999998,0.8097869568153349
0.0,237.94965999999994,0.8090543934756149
0.0,238.98384,0.8080889211326939
0.0,239.90527999999983,0.8068843080452869
0.0,241.06327999999993,0.8060849482028702
0.0,242.01723999999996,0.805104420694106
0.0,242.89948000000007,0.8046826840629709
0.0,244.03936000000004,0.8031236419407651
0.0,244.99903999999998,0.8023631873100798
0.0,246.01051999999996,0.8008863738920097
0.0,247.14644000000004,0.800165206450669
0.0,247.92928000000012,0.7996118547483723
0.0,248.89761999999996,0.7990288588254192
0.0,250.02589999999998,0.797945948425628
0.0,250.94139999999993,0.7972707125647435
0.0,252.03725999999995,0.7953122691868104
0.0,253.0141199999999,0.7952645061856842
0.0,254.07532000000003,0.7937750101715788
0.0,254.96455999999995,0.7944407825653941
0.0,256.0949000000001,0.7921450557093103
0.0,257.02918,0.7909472147737617
0.0,258.0332,0.7900226470907827
0.0,258.92492000000004,0.7895132369525689
0.0,259.9291400000001,0.7883756136343633
0.0,260.91342000000003,0.7877561940764906
0.0,262.1081799999999,0.7864490767506181
0.0,262.98432,0.7855269391602708
0.0,264.01474,0.7849950545431638
0.0,264.96355999999986,0.7829256901333291
0.0,265.89037999999994,0.7831088814250289
0.0,267.11529999999993,0.7818964509247287
0.0,267.9602600000002,0.7808095281443347
0.0,269.0211400000002,0.7801140985706961
0.0,270.02332000000007,0.7785833901625878
0.0,270.9939599999999,0.7784525679921316
0.0,271.97492000000005,0.7770868094344711
0.0,273.07277999999997,0.7762125687660066
0.0,273.9206199999999,0.7756246515987171
0.0,274.9858599999999,0.7748982299178442
0.0,276.0428,0.7736293409810167
0.0,276.88848,0.7724451526337822
0.0,278.01856,0.7722886802230152
0.0,279.00214,0.7711104242904461
0.0,279.98176,0.769617703314777
0.0,281.0545600000001,0.7680667620811414
0.0,281.9758599999999,0.7677470292585867
0.0,283.03022000000004,0.7670247939822948
0.0,283.98013999999984,0.7660796662871734
0.0,284.96902,0.7656963144751191
0.0,285.9889599999999,0.764292015282471
0.0,287.00955999999985,0.7640776880692265
0.0,288.08377999999993,0.7621267656876843
0.0,288.9727400000001,0.7611434463410806
0.0,289.98592,0.7604155852416228
0.0,290.94132,0.7584245455407153
0.0,292.0427199999999,0.7585669073539937
0.0,292.9557000000001,0.7579443030639988
0.0,294.0464199999999,0.7568642499028835
0.0,295.0177399999999,0.7557727236865192
0.0,296.00684,0.7549144054740294
0.0,297.1328999999999,0.7535262250405129
0.0,297.91984000000014,0.7523248921738286
0.0,298.9968599999999,0.7520290593986049
0.0,299.91038000000003,0.7507195852434131
0.0,300.91880000000003,0.7500556196674308
0.0,301.91714,0.7491985406816188
0.0,303.0833799999999,0.7471780368487673
0.0,303.9411600000001,0.7471683482564194
0.0,304.99658000000005,0.7455728475720791
0.0,305.91426000000007,0.7454599434578949
0.0,307.00309999999996,0.7442558937954372
0.0,307.8885200000001,0.7432606952305514
0.0,308.8995,0.7421760329900795
0.0,309.96246,0.7416343515132692
0.0,311.0173200000001,0.7409431214193368
0.0,311.89988,0.7392902885959838
0.0,312.97848,0.7382869518306916
0.0,313.9582,0.7378881180896171
0.0,314.94699999999995,0.7352406147682953
0.0,315.9320800000001,0.7352589689760093
0.0,317.01144000000005,0.7349661280927802
0.0,317.91699999999986,0.7346229297152377
0.0,319.0213799999998,0.7330726948743753
0.0,320.0910800000001,0.7313464923269195
0.0,321.0073199999998,0.730852890105175
0.0,322.02172000000013,0.7298800475078092
0.0,322.9195600000001,0.7284896158977189
0.0,324.00978000000003,0.7279584520044502
0.0,324.96490000000006,0.7268424596976462
0.0,326.02345999999994,0.726133496021982
0.0,326.93360000000007,0.7251053906149838
0.0,327.8894,0.7240849339055102
0.0,328.88081999999997,0.7235642444006142
0.0,330.01421999999997,0.7220128710760227
0.0,331.0074200000002,0.7215986819594284
0.0,331.8206799999999,0.7208937832708157
0.0,333.00879999999995,0.7195439666564581
0.0,334.0346399999999,0.7185985891615507
0.0,335.12750000000005,0.7175318153433742
0.0,335.89547999999996,0.7158091304680884
0.0,337.06998000000004,0.714661750714241
0.0,338.04722000000004,0.7145158919601547
0.0,338.83214,0.7134048974678884
0.0,340.0118800000001,0.7124168641449573
0.0,341.14516,0.7119596999929773
0.0,342.03321999999986,0.7110994816688277
0.0,342.96683999999993,0.7099658319096784
0.0,344.0127399999999,0.7095079217169794
0.0,345.05192000000005,0.7074103782754486
0.0,346.07651999999996,0.7064216016270197
0.0,347.00145999999984,0.7058718801219083
0.0,347.8945800000001,0.7054189599518704
0.0,348.8971800000001,0.7042720747483766
0.0,349.96651999999995,0.702559310078281
0.0,351.11499999999995,0.702513842903869
0.0,352.1606000000001,0.7007171678619624
0.0,352.99850000000015,0.6996382294026213
0.0,354.1380600000001,0.6994337552124108
0.0,354.9321800000001,0.6987234297558558
0.0,356.08770000000004,0.6969448124133119
0.0,357.0636000000002,0.6961741694560404
0.0,357.94340000000005,0.6956193250610729
0.0,358.9247199999999,0.6945832819677783
0.0,360.0229200000001,0.6931742449457089
0.0,361.02132,0.6930153858980569
0.0,361.9856199999999,0.6918352282530421
0.0,363.07207999999997,0.6903102437917198
0.0,363.8935399999999,0.6896066023212086
0.0,364.91024000000004,0.6901783233250809
0.0,366.00424,0.6875445092074871
0.0,367.16522,0.6856429951418466
0.0,368.0237399999998,0.6858676497501291
0.0,369.04804,0.6850046627368725
0.0,369.8902800000001,0.6838394778866262
0.0,370.97270000000003,0.6827013694035503
0.0,371.9627999999999,0.6821491367445809
0.0,372.91132,0.6812264733057946
0.0,373.9728199999999,0.6805549652092061
0.0,374.98628000000014,0.6785735755168179
0.0,375.9874999999998,0.6784521565637778
0.0,376.99593999999996,0.6777631653733128
0.0,377.9251600000001,0.6760898166762801
0.0,379.0225200000001,0.6754281453359912
0.0,380.07982,0.6739376238635706
0.0,380.9891,0.6734673060955203
0.0,381.99694000000005,0.6718162749591707
0.0,382.89531999999997,0.6714647006642842
0.0,384.04210000000006,0.6698538197812295
0.0,385.0751,0.6691566132085144
0.0,386.01540000000017,0.6682852823149861
0.0,387.10572,0.6672503184159527
0.0,387.9424199999999,0.6657496030777652
0.0,388.9059999999999,0.6661289271708047
0.0,389.9719599999999,0.6648386029179784
0.0,390.94797999999986,0.6641085779167091
0.0,391.9224600000001,0.6629776201457453
0.0,393.14794000000006,0.6617602453467206
0.0,393.94926000000015,0.6603601092348239
0.0,394.9139400000001,0.6601565024449242
0.0,395.9178199999999,0.6586489115221434
0.0,397.0408199999999,0.6574239057059224
0.0,397.9685599999999,0.6570503742921945
0.0,398.9843999999999,0.6555060575378999
0.0,399.94931999999994,0.6554800085160167
0.0,401.02492,0.6539234390661366
0.0,401.81930000000006,0.6528876136980989
0.0,402.99745999999993,0.6520427218550114
0.0,403.9368800000001,0.6507682589308792
0.0,405.0211399999999,0.6502163746720657
0.0,405.83288,0.6487607899123643
0.0,406.97126,0.6478394344503734
0.0,407.94614000000007,0.6473228373089362
0.0,409.0104,0.6465456792480849
0.0,410.12687999999997,0.6445573300620201
0.0,411.03674000000007,0.6435668866198198
0.0,411.97811999999993,0.6427493182364111
0.0,412.93039999999996,0.6420205400810147
0.0,413.9303800000001,0.6421127042052739
0.0,414.9493799999998,0.6400992180512816
0.0,415.85224,0.6383000258788705
0.0,416.86258000000004,0.6380531564665246
0.0,418.09581999999995,0.6374045459572927
0.0,419.01585999999986,0.6368948661845032
0.0,420.03018000000003,0.6350299929192625
0.0,421.13062000000014,0.6339292280815958
0.0,421.9692799999999,0.6329812989574092
0.0,422.87906000000004,0.6321291264545231
0.0,424.01791999999995,0.6318289498685935
0.0,424.8986800000002,0.6311790359336724
0.0,426.0456800000001,0.6297697939104007
0.0,427.03546,0.6280893668023286
0.0,427.99117999999993,0.6272086385504683
0.0,429.0008999999999,0.6266393023638472
0.0,429.94126000000006,0.6260374466762294
0.0,430.97578,0.6243928615253121
0.0,432.06826000000024,0.6236463654205463
0.0,433.0055800000001,0.6228569412574185
0.0,433.99676,0.6215834773456439
0.0,434.93832,0.620288817111859
0.0,436.07002000000006,0.6194798155577592
0.0,436.90370000000024,0.6190820555644029
0.0,437.8376600000001,0.6182443951531997
0.0,439.12796000000014,0.6157542783789431
0.0,440.0922600000001,0.6156263592950695
0.0,441.1067999999999,0.6144312239548645
0.0,441.99292000000025,0.6137535969054442
0.0,442.8902599999999,0.6137401888807202
0.0,444.0212799999999,0.611101401422815
0.0,445.00144,0.6118252929684977
0.0,446.0411200000001,0.6099153546851414
0.0,446.99285999999984,0.6086915632660841
0.0,447.9997799999999,0.6085429790633587
0.0,448.94609999999966,0.6074388675422392
0.0,449.9645399999999,0.606411821649858
0.0,451.0018600000001,0.6046728565788508
0.0,451.99858000000006,0.6034738853790057
0.0,453.0439999999999,0.603630332643216
0.0,454.07946000000027,0.6017148315592047
0.0,454.98988,0.6005751186539776
0.0,455.9076,0.5995481755306734
0.0,457.0316800000003,0.598196323783271
0.0,458.04276000000004,0.5976540531434007
0.0,458.93517999999995,0.5978017415135256
0.0,459.9386399999998,0.5956057000092416
0.0,460.8644199999999,0.5947390020302826
0.0,461.9784400000002,0.5936063804317453
0.0,463.06465999999983,0.5930558433889079
0.0,463.9001400000001,0.5921860035305481
0.0,464.8764999999998,0.5916081733852123
0.0,465.94598000000013,0.589601342100232
0.0,466.84280000000007,0.5877779259318248
0.0,467.99872000000005,0.5878601122546765
0.0,469.06602000000004,0.587453845424258
0.0,469.99953999999974,0.5866768315788788
0.0,471.12005999999985,0.5848566283857742
0.0,472.0639199999998,0.5850343953201913
0.0,473.13942000000003,0.582936873803362
0.0,473.9465,0.5821235561414065
0.0,474.98054000000025,0.5807277592675666
0.0,476.05950000000007,0.579600615562377
0.0,477.07424,0.5791085555204243
0.0,477.95112,0.5788211280473637
0.0,479.04496000000006,0.5769063323754444
0.0,479.89058000000006,0.5772911527274651
0.0,481.0732600000002,0.5745924841120261
0.0,481.95732,0.5732280593066348
0.0,482.91964,0.5735124078221702
0.0,483.95050000000003,0.5730559553264803
0.0,484.98900000000015,0.5716237830185221
0.0,485.9801200000002,0.570463504851529
0.0,486.96816000000007,0.5696117918210526
0.0,488.0847600000003,0.5676804546690783
0.0,489.1828000000002,0.567282011054612
0.0,490.0313999999999,0.566615002736318
0.0,491.0770600000001,0.5653061084900444
0.0,491.93420000000003,0.5643934444745153
0.0,492.9228799999999,0.5632994961651854
0.0,493.8995600000002,0.5628516933978591
0.0,495.01108000000016,0.5616718329184673
0.0,495.89715999999976,0.5606310654395555
0.0,497.0245599999999,0.558765542382002
0.0,498.01465999999994,0.5575146687887619
0.0,499.08848000000006,0.5572405404270953
0.0,500.0385799999999,0.556585089179343
0.0,500.94792000000007,0.5560914140874182
0.0,502.09958000000006,0.5545030001309112
0.0,502.91718000000003,0.5531239039494019
0.0,504.04434000000015,0.5525879453574558
0.0,505.0961999999999,0.5504974559441831
0.0,506.00879999999995,0.5500358104694305
0.0,507.01569999999987,0.5492565839253937
0.0,508.0168599999998,0.5481642883336859
0.0,508.98202,0.5472514121785708
0.0,509.9117800000001,0.5468647257910271
0.0,511.03322000000003,0.5453022494104488
0.0,511.94208000000003,0.5441097053836955
0.0,513.00042,0.543389763308364
0.0,513.9814800000004,0.5424784934481773
0.0,514.8843200000001,0.5414778897529196
0.0,516.0099400000004,0.5411972984907716
0.0,517.0634199999997,0.5392251975099304
0.0,517.9990599999998,0.5388715143185681
0.0,519.1279199999999,0.5376193025064192
0.0,520.06602,0.5374262192220111
0.0,521.0493200000002,0.535128298817459
0.0,522.0075199999999,0.5351155488061353
0.0,523.18608,0.5332606777907754
0.0,523.8681200000001,0.5324517389669721
0.0,524.8457599999999,0.5312621946178528
0.0,526.0562000000001,0.5307844456899233
0.0,526.9959399999998,0.529462569031777
0.0,528.1164400000001,0.5279538616456921
0.0,529.0003800000002,0.5283199176496797
0.0,529.85686,0.5267046009152946
0.0,530.9250599999997,0.525541014425956
0.0,531.8559999999999,0.524053898611352
0.0,532.99176,0.5234981169786557
0.0,533.9145000000001,0.5228241420948434
0.0,535.01948,0.5212035909314511
0.0,535.8933800000002,0.5209370031334065
0.0,537.0555999999999,0.5191961973908622
0.0,538.1159399999999,0.5182719850714763
0.0,539.02282,0.516490329056877
0.0,540.0800199999999,0.5154377766005646
0.0,541.08386,0.5163984721753255
0.0,542.0343199999999,0.5138878483066939
0.0,542.9953000000002,0.5138865344539341
0.0,543.9638199999999,0.5122468947625797
0.0,545.1076200000001,0.5110882216228343
0.0,546.1044599999999,0.5099779100040128
0.0,546.9135599999998,0.5098491395378054
0.0,548.01058,0.508840630568947
0.0,548.9355600000001,0.5073340989022812
0.0,550.0533399999999,0.5060421846496104
0.0,551.0269599999998,0.5054026309692207
0.0,552.0547399999999,0.5046548807353277
0.0,552.9201199999998,0.5044023918771444
0.0,553.94876,0.5009991848587816
0.0,555.0920399999999,0.50124791468057
0.0,556.0820000000001,0.5002111616636361
0.0,557.1394799999999,0.4990245647681124
0.0,557.9703600000001,0.49801461054113355
0.0,559.0296800000002,0.4966087051973683
0.0,560.0208799999998,0.4958257536443391
0.0,561.0490199999999,0.4944702823539702
0.0,561.8897400000001,0.49434624152410545
0.0,563.04938,0.4924735849977533
0.0,564.0902400000001,0.4920029499294173
0.0,565.0305599999999,0.49216661032451947
0.0,565.9802599999999,0.4908456163038181
0.0,567.1103200000002,0.4894965169516042
0.0,568.0639400000002,0.48752840131557595
0.0,569.0274000000002,0.4867254265101242
0.0,569.8925,0.48657252015514246
0.0,571.1090800000001,0.4850988876498046
0.0,572.1257000000004,0.4846283343912463
0.0,573.0315199999998,0.4828513551176525
0.0,573.9627800000002,0.48258696373000753
0.0,574.98684,0.48116063330182784
0.0,576.0648,0.4791060665682065
0.0,577.0884,0.4791696207370945
0.0,578.00916,0.478073765836518
0.0,578.99802,0.4768375978515983
0.0,579.91144,0.47562767119771526
0.0,580.97492,0.4750305747654687
0.0,581.98686,0.4746233557029902
0.0,583.1059799999999,0.4729631033278949
0.0,584.0467199999999,0.4721225928480466
0.0,585.0629799999998,0.47152564804946484
0.0,585.9424999999998,0.4698136623500239
0.0,587.0483999999999,0.4692610096496865
0.0,588.0542,0.4685955347440349
0.0,588.9418800000001,0.46729694037845837
0.0,590.0427399999999,0.4658132443038423
0.0,591.0926400000001,0.4646866304705426
0.0,591.9633999999998,0.4637462008595157
0.0,593.0552400000003,0.4623701261216482
0.0,593.98292,0.46188786062393766
0.0,595.0274200000002,0.4607653465140317
0.0,595.9597800000003,0.4597697481376759
0.0,597.02326,0.45859966586656975
0.0,597.9730800000001,0.4570650341944977
0.0,599.0220000000002,0.45673855762832327
0.0,599.8984200000001,0.4551376694262866
0.0,601.0078000000001,0.45444182711810027
0.0,601.9597799999998,0.45431021252450504
0.0,603.0197000000003,0.4530518743712227
0.0,603.9647200000004,0.4516830902817268
0.0,605.1244399999999,0.4509428949611637
0.0,605.9430399999999,0.4501029610344516
0.0,606.9502199999997,0.4487258087309571
0.0,607.8436199999998,0.44738408353869863
0.0,609.0040200000002,0.44660186400649066
0.0,610.1443,0.4457980483909432
0.0,611.06496,0.44472111235507833
0.0,612.1216,0.44330993104671856
0.0,612.9904199999999,0.4424133474336944
0.0,613.9161400000003,0.44149274275981976
0.0,615.0012800000001,0.4409768054667332
0.0,615.9684400000001,0.43890432674490654
0.0,616.91758,0.4382413882170212
0.0,617.98854,0.43725322026726604
0.0,618.9989999999999,0.4358954198232394
0.0,620.1484,0.4343277511271609
0.0,620.9912000000002,0.43397577322150793
0.0,622.0510399999998,0.43357075772409287
0.0,623.0061800000001,0.43222456397774606
0.0,624.0724200000004,0.43081990238839135
0.0,625.0049,0.4295839129762639
0.0,625.94386,0.429116951899523
0.0,626.9538000000001,0.42799263054660164
0.0,627.7915399999999,0.4270778112840547
0.0,628.9947,0.4260229774367526
0.0,629.95104,0.42473936304013654
0.0,630.9608800000002,0.4236830387383021
0.0,632.00302,0.42283840581209087
0.0,633.04326,0.42173754455628343
0.0,633.9723799999999,0.4207936922847714
0.0,634.9070599999997,0.41991771744632866
0.0,636.03212,0.4187607792539801
0.0,636.9647,0.41763633312555337
0.0,637.9376800000001,0.41704964876779194
0.0,639.00484,0.4159814264916225
0.0,639.8466400000001,0.41405824557543985
0.0,640.9702199999999,0.41360082083533134
0.0,642.0681599999999,0.4128555511430757
0.0,643.01866,0.4112739770853386
0.0,644.0331400000002,0.41035432310146697
0.0,645.0233199999999,0.410571207645591
0.0,645.9495400000002,0.40926693633438144
0.0,647.06386,0.4072297296722008
0.0,648.01406,0.40672398063756154
0.0,649.0469999999999,0.40482343803424053
0.0,650.0147199999999,0.4048938604355844
0.0,651.1163599999999,0.40374596183135447
0.0,652.0824000000001,0.40348192376556724
0.0,653.0992200000002,0.40137213753692963
0.0,653.92564,0.40045146200162945
0.0,655.0205999999998,0.4004584929544297
0.0,655.9552599999998,0.39863174513345334
0.0,656.9624000000002,0.3975717953828229
0.0,658.0111800000002,0.3968460379844459
0.0,658.9787999999999,0.3944120803647668
0.0,659.9792600000001,0.394041764929945
0.0,661.01134,0.39306167058966635
0.0,661.86492,0.39199663731738205
0.0,662.9876600000003,0.39043821919909855
0.0,664.0777799999997,0.38903683771924724
0.0,664.9884599999999,0.3887763251390935
0.0,666.1117600000002,0.3871824968613123
0.0,667.0273200000001,0.38596680047018644
0.0,668.0036800000001,0.3861230340427105
0.0,668.93184,0.3849201923542173
0.0,670.0397,0.38411100982450647
0.0,671.0464199999998,0.3817386927688726
0.0,671.99878,0.3814569274443172
0.0,673.1176600000002,0.3814744777521215
0.0,674.05484,0.38024586760583223
0.0,674.8894800000005,0.3786038551251581
0.0,675.9421199999998,0.37817857707486857
0.0,677.0079000000002,0.3759075382387674
0.0,677.9498800000001,0.37548248921642846
0.0,679.03428,0.3755378102610718
0.0,680.0036600000001,0.3736039959798574
0.0,680.9318600000003,0.3728197831435034
0.0,682.0163599999997,0.3718560663427802
0.0,683.0129200000001,0.37018779234809496
0.0,683.9984799999997,0.3687669946987807
0.0,684.9590599999999,0.3678578647356002
0.0,686.0015199999999,0.36733279576275485
0.0,686.99678,0.36600559951488115
0.0,687.9816000000001,0.3648658766760564
0.0,688.99758,0.36379772989392095
0.0,690.0079199999999,0.36246885165718595
0.0,691.0324200000002,0.36184021270165617
0.0,691.9933199999998,0.36140211055671884
0.0,692.9026600000002,0.3606213337245634
0.0,693.96812,0.3584584004095067
0.0,694.92746,0.35796588878945457
