p1,p2,p3,p4,p5,sd_p1,sd_p2,sd_p3,sd_p4,sd_p5
0.006899739739739741,0.046114394394394395,0.25147315315315316,0.5404717117117116,0.14908400400400398,0.00011625909163424278,0.0014995373838308935,0.010061567067951173,0.00519441517205584,0.014596221551355143
0.007276476476476478,0.05103059059059059,0.2839631231231231,0.5466003603603606,0.10821177177177177,0.0001001727994875329,0.0013470689548903587,0.008887786597617287,0.0032800913746380634,0.010187231028492972
0.007624824824824824,0.056029189189189185,0.31653213213213216,0.5397894694694694,0.07808580580580579,0.0001161492198048227,0.0016947177640046754,0.010914722085589778,0.005037670435556753,0.008655065263013005
0.008024624624624624,0.06167263263263262,0.3521764164164165,0.5252112912912913,0.051906426426426434,0.00011772117107187801,0.001860107481888697,0.011531760844734786,0.00771974207628053,0.006488135328467456
0.008432872872872874,0.06783815815815815,0.39021217217217213,0.4998292692692693,0.03299503503503502,0.00013082397761683096,0.0020472795995204094,0.012356993144633793,0.008771669289392462,0.0059062330519490105
0.008890730730730727,0.07520316316316317,0.4326465265265264,0.46344016016016,0.019423983983983983,0.00014711696810382882,0.0023943063752662024,0.013537598783356636,0.012685209702558776,0.0039544170412545415
0.009323043043043044,0.08232620620620622,0.47126010010009983,0.4257706906906906,0.011097617617617619,0.0001323121587191336,0.002247272226771959,0.011807324280293368,0.012334889297224446,0.0022897553633573005
0.009777377377377376,0.09001481481481484,0.5099854654654654,0.3841948748748749,0.005899899899899903,0.00013562084106068164,0.002365385798191565,0.010953882175939405,0.01265501830557695,0.0011744163577582624
0.010335695695695696,0.09998134134134132,0.5549477877877877,0.33212736736736737,0.0026070870870870872,0.00011764415180007497,0.002207025253311014,0.009325920280005742,0.011242055680521699,0.0006613012581583305
0.010840560560560559,0.10945813813813812,0.5919050250250248,0.28654886886886893,0.0012470870870870867,0.00016771619105302073,0.003226262113541794,0.011980787886886397,0.014962723149817796,0.0005574100582846666
0.011387307307307304,0.12000176176176174,0.6272312712712712,0.24089969969969963,0.00047991991991991995,0.00015851845979727118,0.003164616042982507,0.00975270906792596,0.012897300908624837,0.00024463744270772803
0.011965205205205203,0.131489009009009,0.6599052252252254,0.19644116116116112,0.00019939939939939946,0.0001490656372675681,0.0029806525430217147,0.008054034332390214,0.01103535280595266,0.0001418532587594445
0.012652572572572575,0.14585005005005003,0.6902373573573574,0.1512042442442443,5.5775775775775766e-5,0.00015514768733663323,0.003294937322490832,0.006021977934134167,0.009368565672698666,6.549969783393313e-5
0.013282882882882882,0.15931503503503505,0.7100442042042043,0.11734074074074075,1.713713713713713e-5,0.0001642119899980762,0.003525798696837977,0.00472603782094535,0.008272485872393777,1.897180261804948e-5
0.013956236236236234,0.1742393593593593,0.7251440640640641,0.0866526126126126,7.727727727727726e-6,0.00017038514025020774,0.0039422801489687066,0.0030831217700831343,0.006992030402494075,1.9888888431869966e-5
0.014689889889889885,0.1908634634634635,0.7332112912912914,0.06123267267267266,2.682682682682682e-6,0.00019974166606250796,0.004584781252397026,0.0017881566750007427,0.006131845945625794,7.309643628914238e-6
0.015438158158158154,0.20838786786786792,0.734548988988989,0.04162478478478479,2.002002002002002e-7,0.00018143546173651003,0.0043732532163470485,0.0013220631841353396,0.004241976528992474,6.066982249562828e-7
0.01625121121121121,0.22793561561561557,0.7292083283283284,0.02660452452452452,3.203203203203203e-7,0.00017192030769875563,0.004268473284385795,0.002113114275732884,0.00271471070612789,1.7796481265384292e-6
0.01707963963963964,0.2481663263263264,0.7184691491491491,0.016284844844844843,4.0040040040040034e-8,0.00020230635715014818,0.004996334920093087,0.00316071656828884,0.0022444932930474368,2.831258383129316e-7
0.017935335335335333,0.2698525725725726,0.7026898898898898,0.0095222022022022,0.0,0.00021214561611657183,0.005387530579361229,0.004359530587937516,0.0014213224751140243,0.0
0.018894854854854853,0.2941599599599599,0.6819429029029029,0.005002282282282282,0.0,0.00023078698758225908,0.005860850981508754,0.005320827526586901,0.0008663889287500858,0.0
0.019861861861861868,0.3190271071071071,0.6586611411411413,0.0024498898898898903,0.0,0.00019406041454879814,0.005053673026991447,0.00490918189728933,0.00040676179707272613,0.0
0.020903583583583588,0.345941941941942,0.6320737537537539,0.0010807207207207206,0.0,0.00018192118721502325,0.004738005280857086,0.00478270729063031,0.00018029032018288335,0.0
0.021936056056056058,0.3730132532532533,0.604592032032032,0.0004586586586586586,0.0,0.00020739592685204298,0.005335108586792,0.005451620662385229,0.00011190489872834074,0.0
0.023096136136136133,0.4032861661661662,0.5734432832832832,0.00017441441441441437,0.0,0.0002132247660841401,0.0056426027208218215,0.0058229293401156415,6.0247221200082706e-5,0.0
0.024281921921921922,0.4341269269269268,0.5415279279279278,6.322322322322322e-5,0.0,0.00022540295285424162,0.005907497390402805,0.0061198707686067125,2.1013101017707667e-5,0.0
0.02552936936936938,0.4661562362362365,0.5082946146146147,1.9779779779779784e-5,0.0,0.0002207473304844228,0.005688575078773663,0.0059021526299611856,1.2338782896662644e-5,0.0
0.026905625625625637,0.5007698498498498,0.47232060060060055,3.9239239239239235e-6,0.0,0.00021871104407165582,0.005552595996156759,0.005769646417324561,2.9711011384460005e-6,0.0
0.028176656656656654,0.5320422022022022,0.4397805005005004,6.406406406406404e-7,0.0,0.00021999113741165243,0.005270990249839775,0.00548985318028339,1.1032347502923445e-6,0.0
0.02966426426426427,0.5672997797797799,0.40303559559559554,3.603603603603604e-7,0.0,0.00020308608242287918,0.0047755793461368426,0.0049775142058138076,8.759269458666413e-7,0.0
0.031263063063063055,0.6036976976976978,0.36503923923923937,0.0,0.0,0.00020852823935862925,0.004525000702598215,0.004732081172213769,0.0,0.0
0.03281305305305306,0.6371875475475475,0.3299993993993994,0.0,0.0,0.00023906840376391555,0.004888410570249828,0.005126186747344741,0.0,0.0
0.034491571571571567,0.6710389589589589,0.2944694694694694,0.0,0.0,0.0002708772137762353,0.005392363735935532,0.005662061597900618,0.0,0.0
0.0363232032032032,0.705655895895896,0.2580209009009009,0.0,0.0,0.0002657686522985778,0.004965761165459536,0.005229278989037864,0.0,0.0
0.038157877877877874,0.7371262862862864,0.2247158358358358,0.0,0.0,0.0002869331304695926,0.0045738773314161025,0.004857988990304646,0.0,0.0
